DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/08/21;11:23:08;APPROACH;AIR;AIR;AIR;7836;7836.00;1013.0;4636;2629;16.25;-15.842.273;-48.114.655;209;204;164;157.95;0.355;-1072;1.00;0.01;0.01;142;105.47;25;2.6;55665;1;-0.35;3.9;0.0;6.68;0.00;32.4;31.5;73.4;73.9;522;561;0;0;7103.08;3532.67;3570.41;435.45;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.50;1.98;0.45;0.44;6.41
XX/08/21;11:23:09;APPROACH;AIR;AIR;AIR;7820;7820.00;1013.0;4620;2629;16.25;-15.842.968;-48.113.907;208;204;164;157.95;0.354;-1074;1.01;0.01;0.01;142;104.77;25;2.6;55665;1;-0.35;4.0;0.1;6.86;0.00;32.4;31.5;73.4;73.9;522;561;0;0;7103.32;3532.79;3570.53;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.45;1.98;0.22;0.57;6.38
XX/08/21;11:23:10;APPROACH;AIR;AIR;AIR;7804;7804.00;1013.0;4604;2629;16.25;-15.843.662;-48.112.858;208;202;164;157.95;0.352;-1037;1.01;0.01;0.01;142;103.71;25;2.7;55665;1;-0.35;4.4;0.2;7.03;0.00;32.4;31.4;73.4;73.9;522;561;0;0;7103.56;3532.91;3570.65;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.45;2.49;0.22;0.51;6.44
XX/08/21;11:23:11;APPROACH;AIR;AIR;AIR;7792;7792.00;1013.0;4592;2629;16.00;-15.844.355;-48.112.076;207;201;164;164.47;0.350;-972;1.02;0.01;0.01;142;102.66;25;3.0;55665;2;0.00;4.6;0.2;7.21;0.00;32.4;31.4;73.4;73.9;522;561;0;0;7103.80;3533.03;3570.77;435.45;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-3.30;2.49;0.16;0.51;6.29
XX/08/21;11:23:12;APPROACH;AIR;AIR;AIR;7776;7776.00;1013.0;4576;2629;15.75;-15.844.660;-48.111.401;206;200;164;164.47;0.348;-928;1.01;0.01;0.01;142;100.90;25;3.2;55665;2;-0.35;4.7;0.1;7.03;0.00;32.3;31.4;73.3;73.9;522;561;0;0;7104.04;3533.15;3570.89;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.30;2.72;0.16;0.51;6.18
XX/08/21;11:23:13;APPROACH;AIR;AIR;AIR;7764;7764.00;1013.0;4564;2629;15.50;-15.845.269;-48.110.722;206;199;164;164.47;0.346;-899;1.01;0.01;0.01;142;99.14;24;3.4;55665;2;0.00;4.7;0.0;7.03;0.00;32.3;31.4;73.3;73.9;522;561;0;0;7104.28;3533.27;3571.01;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.00;2.72;-0.11;0.57;6.15
XX/08/21;11:23:14;APPROACH;AIR;AIR;AIR;7748;7748.00;1013.0;4548;2629;15.25;-15.845.874;-48.109.940;205;198;164;164.47;0.344;-880;1.01;0.00;0.01;141;96.68;24;3.8;55665;2;0.00;4.9;0.1;7.39;0.00;32.3;31.3;73.3;73.8;521;560;0;0;7104.52;3533.40;3571.13;435.45;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.00;2.04;-0.11;0.32;6.15
XX/08/21;11:23:15;APPROACH;AIR;AIR;AIR;7740;7740.00;1013.0;4540;2629;15.00;-15.846.478;-48.109.165;204;197;164;164.47;0.343;-827;1.01;0.01;0.01;141;94.57;24;3.9;55665;2;-0.35;5.1;0.1;7.03;0.00;32.3;31.3;73.3;73.8;521;561;0;0;7104.76;3533.52;3571.25;431.82;435.45;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.10;2.04;-0.34;0.44;6.18
XX/08/21;11:23:16;APPROACH;AIR;AIR;AIR;7728;7728.00;1013.0;4528;2629;15.00;-15.847.080;-48.108.414;204;196;164;164.47;0.341;-752;1.01;0.00;0.01;141;92.81;24;4.0;55665;2;-0.35;5.1;0.0;7.03;0.00;32.3;31.3;73.3;73.8;521;561;0;0;7105.00;3533.64;3571.37;431.82;428.19;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.10;1.76;-0.34;0.32;6.15
XX/08/21;11:23:17;APPROACH;AIR;AIR;AIR;7716;7716.00;1013.0;4516;2629;15.00;-15.847.690;-48.107.666;203;195;164;164.47;0.339;-741;1.00;0.01;0.01;141;91.76;24;4.0;55665;2;-1.05;5.1;0.0;7.03;0.00;32.3;31.3;73.3;73.8;521;561;0;0;7105.24;3533.76;3571.49;435.45;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.10;1.76;0.05;0.38;6.15
XX/08/21;11:23:18;APPROACH;AIR;AIR;AIR;7704;7704.00;1013.0;4504;2629;14.75;-15.848.299;-48.106.888;202;194;164;164.47;0.336;-734;1.01;0.00;0.01;141;90.35;24;4.0;55665;2;-0.70;5.3;0.1;7.03;0.00;32.1;31.3;73.1;73.8;521;561;0;0;7105.48;3533.88;3571.61;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;2.72;0.05;0.51;6.15
XX/08/21;11:23:19;APPROACH;AIR;AIR;AIR;7696;7696.00;1013.0;4496;2629;14.75;-15.848.905;-48.106.213;201;193;164;164.47;0.335;-690;0.98;0.01;0.01;141;88.59;24;4.3;55665;5;-0.35;5.1;-0.1;7.03;0.00;32.1;31.1;73.1;73.6;522;560;0;0;7105.72;3534.00;3571.73;431.82;428.19;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;2.72;0.05;0.44;6.12
XX/08/21;11:23:20;APPROACH;AIR;AIR;AIR;7684;7684.00;1013.0;4484;2629;14.50;-15.849.510;-48.105.534;200;192;164;164.47;0.333;-660;0.99;0.01;0.01;141;86.84;24;4.6;55665;5;-0.70;5.3;0.1;7.21;0.00;32.1;31.1;73.1;73.6;521;560;0;0;7105.96;3534.12;3571.84;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;2.32;0.05;0.44;6.18
XX/08/21;11:23:21;APPROACH;AIR;AIR;AIR;7676;7676.00;1013.0;4476;2629;14.50;-15.849.789;-48.104.549;200;191;164;164.47;0.332;-640;1.00;0.01;0.01;141;85.08;24;4.7;55665;5;-0.70;5.1;-0.1;7.21;0.00;32.1;31.1;73.1;73.6;521;561;0;0;7106.20;3534.23;3571.96;428.19;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.90;2.32;0.28;0.38;6.15
XX/08/21;11:23:22;APPROACH;AIR;AIR;AIR;7664;7664.00;1013.0;4464;2629;14.25;-15.850.480;-48.103.840;199;190;164;164.47;0.330;-627;0.99;0.01;0.01;141;83.67;24;4.7;55665;5;-1.05;5.1;-0.0;7.03;0.00;32.1;31.1;73.1;73.6;521;560;0;0;7106.44;3534.35;3572.08;431.82;431.82;9880.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.90;2.04;0.28;0.44;6.12
XX/08/21;11:23:23;APPROACH;AIR;AIR;AIR;7652;7652.00;1013.0;4452;2629;14.00;-15.851.167;-48.103.165;198;189;164;164.47;0.328;-658;0.97;0.01;0.01;141;82.62;24;4.8;55665;5;-1.05;5.1;-0.0;7.21;0.00;32.0;31.1;73.1;73.6;521;560;0;0;7106.68;3534.47;3572.20;431.82;428.19;9880.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.80;2.04;0.05;0.44;6.12
XX/08/21;11:23:24;APPROACH;AIR;AIR;AIR;7644;7644.00;1013.0;4444;2629;14.00;-15.851.852;-48.102.486;197;188;164;164.47;0.327;-639;0.96;0.00;0.01;140;81.56;24;4.8;55665;5;-1.05;5.1;-0.0;7.21;0.00;32.0;31.1;73.0;73.6;520;560;0;0;7106.92;3534.59;3572.32;428.19;428.19;9880.0;27;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.80;2.10;0.05;0.44;6.18
XX/08/21;11:23:25;APPROACH;AIR;AIR;AIR;7628;7628.00;1013.0;4428;2629;13.75;-15.852.535;-48.101.704;196;188;164;164.47;0.326;-666;0.90;0.01;-0.00;140;80.86;24;4.8;55665;5;-1.05;5.1;-0.0;7.74;0.00;32.0;31.0;73.0;73.6;521;559;0;0;7107.15;3534.71;3572.44;431.82;428.19;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.75;2.10;0.28;0.51;6.21
XX/08/21;11:23:26;APPROACH;AIR;AIR;AIR;7612;7612.00;1013.0;4412;2629;13.75;-15.852.840;-48.100.925;196;187;164;164.47;0.325;-763;0.90;0.00;-0.00;140;79.80;24;4.8;55665;5;-1.05;4.7;-0.2;7.74;0.00;32.0;31.0;73.0;73.5;521;559;0;0;7107.39;3534.83;3572.56;431.82;424.56;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-3.75;1.81;0.28;0.51;6.18
XX/08/21;11:23:27;APPROACH;AIR;AIR;AIR;7592;7592.00;1013.0;4392;2629;13.75;-15.853.449;-48.100.182;195;187;164;164.47;0.324;-867;0.86;0.00;-0.01;140;79.45;24;4.9;55665;5;-1.05;3.9;-0.6;7.56;0.00;32.0;31.0;73.0;73.5;521;559;0;0;7107.63;3534.95;3572.68;428.19;428.19;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-4.37;-3.20;1.81;0.67;0.44;6.18
XX/08/21;11:23:28;APPROACH;AIR;AIR;AIR;7568;7568.00;1013.0;4368;2629;13.75;-15.854.055;-48.099.442;195;186;164;164.47;0.322;-1017;0.87;0.00;-0.00;140;78.75;24;4.9;55665;5;-1.41;3.3;-0.4;7.74;0.00;31.9;31.0;73.0;73.5;520;559;0;0;7107.87;3535.07;3572.80;428.19;428.19;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.20;1.64;0.67;0.38;6.21
XX/08/21;11:23:29;APPROACH;AIR;AIR;AIR;7540;7540.00;1013.0;4340;2629;13.75;-15.854.660;-48.098.660;195;186;164;164.47;0.322;-1196;0.90;0.01;0.00;140;78.40;23;4.8;55665;5;-1.41;3.0;-0.3;8.27;0.00;31.9;31.0;73.0;73.5;520;558;0;0;7108.11;3535.19;3572.92;431.82;424.56;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.70;1.64;0.62;0.57;6.21
XX/08/21;11:23:30;APPROACH;AIR;AIR;AIR;7512;7512.00;1013.0;4312;2629;13.75;-15.855.262;-48.097.980;194;188;164;164.47;0.325;-1356;0.93;0.01;0.01;140;78.05;23;4.8;55665;5;-1.41;3.0;-0.1;8.44;0.00;32.0;31.0;73.0;73.5;521;559;0;0;7108.35;3535.31;3573.03;431.82;431.82;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.70;1.64;0.62;0.44;6.18
XX/08/21;11:23:31;APPROACH;AIR;AIR;AIR;7484;7484.00;1013.0;4284;2629;14.00;-15.855.567;-48.097.305;194;188;164;164.47;0.325;-1463;0.95;0.01;0.01;140;78.40;23;4.8;55665;5;-1.41;3.0;-0.0;8.79;0.00;31.9;31.0;73.0;73.5;520;559;0;0;7108.58;3535.43;3573.15;431.82;428.19;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.10;1.64;0.39;0.44;6.18
XX/08/21;11:23:32;APPROACH;AIR;AIR;AIR;7456;7456.00;1013.0;4256;2629;14.00;-15.856.177;-48.096.626;194;188;164;164.47;0.325;-1534;1.00;0.01;0.02;140;78.75;23;4.8;55665;5;-1.05;3.3;0.2;9.50;0.00;31.9;30.9;73.0;73.5;521;558;0;0;7108.82;3535.55;3573.27;431.82;428.19;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-2.65;-2.10;2.44;0.39;0.44;6.15
XX/08/21;11:23:33;APPROACH;AIR;AIR;AIR;7424;7424.00;1013.0;4224;2629;14.00;-15.856.785;-48.095.913;194;188;164;164.47;0.325;-1622;1.03;0.01;0.03;140;78.40;24;5.0;55665;5;-0.70;3.7;0.2;9.85;0.00;31.9;31.0;73.0;73.5;521;559;0;0;7109.06;3535.67;3573.39;431.82;431.82;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-2.65;-2.10;2.44;0.39;0.51;6.15
XX/08/21;11:23:34;APPROACH;AIR;AIR;AIR;7400;7400.00;1013.0;4200;2629;14.25;-15.857.394;-48.095.234;194;188;164;164.47;0.324;-1641;1.03;0.01;0.03;140;78.40;24;5.1;55665;5;-0.70;3.9;0.2;9.67;0.00;32.0;30.9;73.0;73.5;521;559;0;0;7109.30;3535.79;3573.51;431.82;431.82;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.10;1.70;0.39;0.51;6.32
XX/08/21;11:23:35;APPROACH;AIR;AIR;AIR;7372;7372.00;1013.0;4172;2629;14.25;-15.858.001;-48.094.559;194;187;164;164.47;0.323;-1614;1.03;0.01;0.03;140;78.40;24;5.1;55665;5;-1.05;4.2;0.2;9.85;0.00;31.9;31.0;73.0;73.5;521;559;0;0;7109.54;3535.91;3573.63;431.82;431.82;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-2.80;1.70;0.67;0.44;6.53
XX/08/21;11:23:36;APPROACH;AIR;AIR;AIR;7348;7348.00;1013.0;4148;2629;14.25;-15.858.306;-48.093.575;194;187;164;164.47;0.323;-1596;1.03;0.00;0.03;140;78.05;24;5.0;55665;5;-1.05;4.6;0.3;9.85;0.00;31.9;30.9;73.0;73.5;521;559;0;0;7109.78;3536.03;3573.75;435.45;431.82;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-2.80;1.87;0.67;0.44;6.71
XX/08/21;11:23:37;APPROACH;AIR;AIR;AIR;7324;7324.00;1013.0;4124;2629;14.50;-15.858.916;-48.092.857;193;187;164;164.47;0.322;-1545;1.03;0.01;0.03;140;78.40;24;5.0;55665;5;-1.05;4.7;0.2;10.02;0.00;31.9;30.9;73.0;73.5;521;560;0;0;7110.02;3536.15;3573.87;431.82;431.82;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.25;1.87;0.67;0.44;6.71
XX/08/21;11:23:38;APPROACH;AIR;AIR;AIR;7300;7300.00;1013.0;4100;2629;14.50;-15.859.525;-48.092.178;193;186;164;164.47;0.320;-1510;1.02;0.01;0.03;140;78.40;24;4.9;55665;5;-1.05;4.9;0.1;9.85;0.00;31.9;30.9;73.0;73.5;522;559;0;0;7110.26;3536.27;3573.99;435.45;431.82;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.25;1.93;0.67;0.51;6.71
XX/08/21;11:23:39;APPROACH;AIR;AIR;AIR;7280;7280.00;1013.0;4080;2629;14.50;-15.860.134;-48.091.507;193;185;164;164.47;0.319;-1447;1.01;0.00;0.02;140;78.40;24;4.9;55665;5;-0.70;4.9;0.0;9.67;0.00;31.9;30.9;73.0;73.5;522;559;0;0;7110.50;3536.39;3574.11;435.45;431.82;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.40;1.93;0.90;0.51;6.71
XX/08/21;11:23:40;APPROACH;AIR;AIR;AIR;7260;7260.00;1013.0;4060;2629;14.50;-15.860.742;-48.090.721;192;185;164;164.47;0.318;-1366;1.00;0.01;0.02;140;78.05;24;4.8;55665;5;-1.05;4.9;0.0;9.50;0.00;31.9;30.9;73.0;73.5;521;560;0;0;7110.75;3536.51;3574.23;435.45;435.45;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.40;1.87;0.90;0.44;6.71
XX/08/21;11:23:41;APPROACH;AIR;AIR;AIR;7236;7236.00;1013.0;4036;2629;14.50;-15.861.047;-48.089.943;192;185;164;164.47;0.318;-1351;0.97;0.01;0.02;140;77.70;23;4.9;55665;5;-0.70;4.7;-0.1;9.50;0.00;31.9;30.9;73.0;73.5;521;560;0;0;7110.99;3536.63;3574.35;435.45;431.82;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.20;1.87;0.62;0.51;6.74
XX/08/21;11:23:42;APPROACH;AIR;AIR;AIR;7216;7216.00;1013.0;4016;2629;14.50;-15.861.657;-48.089.199;191;185;164;164.47;0.318;-1341;0.98;0.00;0.02;140;77.34;23;5.0;55665;5;-0.70;4.7;-0.0;9.50;0.00;31.9;30.9;72.9;73.5;521;560;0;0;7111.23;3536.75;3574.47;435.45;435.45;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.20;1.76;0.62;0.51;6.65
XX/08/21;11:23:43;APPROACH;AIR;AIR;AIR;7192;7192.00;1013.0;3992;2629;14.75;-15.862.265;-48.088.455;191;184;164;164.47;0.316;-1334;1.00;-0.00;0.02;140;77.34;23;5.0;55665;5;-0.70;4.9;0.1;9.85;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7111.47;3536.88;3574.59;435.45;431.82;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-2.75;1.76;0.11;0.32;6.50
XX/08/21;11:23:44;APPROACH;AIR;AIR;AIR;7172;7172.00;1013.0;3972;2629;14.75;-15.862.874;-48.087.673;191;184;164;164.47;0.317;-1329;0.99;0.01;0.02;140;76.99;23;5.0;55665;5;-0.35;4.9;0.0;10.02;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7111.71;3537.00;3574.71;439.08;435.45;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.75;2.10;0.11;0.51;6.53
XX/08/21;11:23:45;APPROACH;AIR;AIR;AIR;7152;7152.00;1013.0;3952;2629;14.75;-15.863.481;-48.086.998;190;184;164;164.47;0.317;-1287;1.01;0.01;0.02;140;76.99;24;5.1;55665;5;-0.35;4.9;0.0;9.85;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7111.96;3537.12;3574.83;439.08;435.45;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.45;-2.65;2.10;0.33;0.44;6.50
XX/08/21;11:23:46;APPROACH;AIR;AIR;AIR;7128;7128.00;1013.0;3928;2629;15.00;-15.863.786;-48.086.323;190;184;164;164.47;0.316;-1298;1.00;0.01;0.03;140;77.70;24;5.0;55665;5;-0.35;4.9;0.0;9.85;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7112.20;3537.24;3574.96;439.08;435.45;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.65;2.44;0.33;0.44;6.53
XX/08/21;11:23:47;APPROACH;AIR;AIR;AIR;7108;7108.00;1013.0;3908;2629;15.00;-15.864.396;-48.085.648;190;184;164;164.50;0.316;-1305;1.01;0.00;0.03;140;77.70;24;5.1;55683;5;0.00;5.1;0.1;10.20;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7112.44;3537.36;3575.08;439.08;435.45;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.80;2.44;0.56;0.51;6.50
XX/08/21;11:23:48;APPROACH;AIR;AIR;AIR;7088;7088.00;1013.0;3888;2629;15.00;-15.865.005;-48.084.934;189;183;164;164.50;0.314;-1270;1.01;0.01;0.03;140;78.05;24;5.0;55683;5;-0.70;5.3;0.1;10.38;0.00;31.9;30.9;73.0;73.5;522;561;0;0;7112.68;3537.49;3575.20;439.08;435.45;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-2.80;2.10;0.56;0.44;6.50
XX/08/21;11:23:49;APPROACH;AIR;AIR;AIR;7068;7068.00;1013.0;3868;2629;15.00;-15.865.613;-48.084.255;189;183;164;164.50;0.314;-1247;1.00;0.01;0.03;140;78.40;24;5.0;55683;5;-0.70;5.1;-0.1;10.02;0.00;31.9;30.9;73.0;73.5;522;560;0;0;7112.93;3537.61;3575.32;439.08;435.45;9880.0;36;AP ENGAGED;AT ENGAGED;0;0;-;-3.60;-3.00;2.10;0.22;0.51;6.65
XX/08/21;11:23:50;APPROACH;AIR;AIR;AIR;7048;7048.00;1013.0;3848;2629;15.25;-15.866.221;-48.083.580;188;182;164;164.50;0.313;-1232;0.99;0.01;0.03;140;78.40;24;4.9;55683;5;-0.35;5.1;-0.0;10.02;0.00;31.9;30.9;73.0;73.5;522;561;0;0;7113.17;3537.73;3575.44;442.71;439.08;9880.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.00;2.04;0.22;0.44;6.71
XX/08/21;11:23:51;APPROACH;AIR;AIR;AIR;7028;7028.00;1013.0;3828;2629;15.25;-15.866.526;-48.082.905;188;182;164;164.50;0.312;-1221;1.01;0.01;0.03;140;78.75;24;4.8;55683;5;-0.35;5.1;-0.0;10.02;0.00;31.9;30.9;73.0;73.5;522;561;0;0;7113.41;3537.85;3575.56;439.08;435.45;9920.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.10;2.04;0.39;0.51;6.71
XX/08/21;11:23:52;APPROACH;AIR;AIR;AIR;7008;7008.00;1013.0;3808;2629;15.25;-15.867.137;-48.082.188;187;181;164;164.50;0.311;-1214;0.99;0.01;0.03;140;78.40;23;4.9;55683;5;-0.35;5.1;-0.0;10.02;0.00;31.9;30.9;73.0;73.5;522;561;0;0;7113.66;3537.98;3575.68;439.08;435.45;9920.0;37;AP ENGAGED;AT ENGAGED;0;0;-;-3.85;-3.10;1.70;0.39;0.51;6.68
